0,0.938667,3,"0.956402232592,0.652780184578,0.966273824882"
1,0.954333,3,"6.14233823497,2.49402722479,2.75235567856"
2,0.72,3,"11.6203698968,3.48025604724,4.78085228998"
3,0.751,3,"16.8284023362,5.50350927258,6.21812978588"
4,0.789667,3,"20.4746463437,8.23734238388,8.04806400608"
5,0.623333,3,"27.9554825659,8.80568478564,9.2730095492"
6,0.473667,3,"31.218110451,10.5307747049,11.5624593716"
7,0.0816667,3,"39.3957988506,11.6242908899,13.7775553572"
8,0.367333,3,"47.9344417628,16.7830867465,16.5219747992"
9,0.445667,3,"48.1614364973,17.2862820275,16.4509775408"
10,0.377667,3,"56.2504153262,20.6989797262,20.331907585"
11,0.210333,3,"63.1086665593,21.9961924239,19.8927016066"
12,0.227,3,"64.0415071879,22.4235442033,23.9412065008"
13,0.399333,3,"67.4688464649,23.8642565272,23.7688944182"
14,0.333333,3,"72.4361967049,25.5464884422,26.0270490007"
15,0.333333,3,"85.5541474897,26.4791108442,28.8998097864"
16,0.107333,3,"88.7474627565,32.5691262423,26.5005104672"
17,0.355333,3,"86.3090654479,31.7639797148,35.1363081188"
18,0.475667,3,"96.9463997444,31.6810595335,39.320477936"
19,0.333333,3,"97.553775273,32.4631149575,37.0625957798"
20,0.221667,3,"111.35132546,39.520284908,41.6281264096"
21,0.333333,3,"118.391277341,41.6648355954,36.6840558298"
22,0.0373333,3,"122.452451604,44.6298481228,38.8909779603"
23,0.333333,3,"143.255159332,43.9696261476,45.8747158471"
24,0.331667,3,"146.730870272,48.8497194308,40.5055126824"
25,0.621667,3,"123.755076889,46.3175832626,44.4638198636"
26,0.145667,3,"144.977957366,45.1430693189,50.7285362661"
27,0.489333,3,"149.163865213,56.2691205981,50.9418238106"
28,0.2,3,"162.803453138,53.9434741937,54.4119767094"
29,0.368333,3,"145.492725003,50.1933152522,52.5946298416"
30,0.169667,3,"168.222091602,56.3763367448,56.3200081813"
31,0.333333,3,"190.862325766,56.1428477804,54.7045434607"
32,0.333333,3,"183.378462945,57.0821303109,70.0992937638"
33,0.315667,3,"180.492093611,59.7725413256,62.4932558196"
34,0.556,3,"184.897739067,57.6605049667,65.1025618646"
35,0.464,3,"170.496172841,65.857379994,65.807257428"
36,0.333667,3,"222.203285737,58.3629668284,61.8486261841"
37,0.697333,3,"200.118378882,57.1827824076,61.2499754299"
38,0.0666667,3,"196.857468986,78.6808251321,77.1762370557"
39,0.333333,3,"234.960270854,73.8087752202,67.2943790156"
40,0.324333,3,"216.827064884,70.7727565394,76.489362125"
41,0.333333,3,"192.218177692,79.3347713182,71.6719411057"
42,0.35,3,"223.760156449,77.9632210318,70.8216420162"
43,0.333333,3,"260.653617113,78.5518595127,73.729952833"
44,0.299,3,"243.121936093,85.4714714996,79.3520351961"
45,0.00766667,3,"248.855237499,81.9064198264,88.4003409537"
46,0.241667,3,"251.482423357,88.5810930021,75.6575022613"
47,0.333667,3,"207.425383501,89.0547185844,89.2278668913"
48,0.352333,3,"262.286974446,87.453619842,92.9209420174"
49,0.343667,3,"253.035566675,89.5504582751,78.7552682374"
50,0.322333,3,"304.151849588,93.213035043,88.7892077685"
51,0.379,3,"272.767017839,87.818495885,91.5932533797"
52,0.317,3,"302.00297209,95.4803024496,100.037719981"
53,0.333333,3,"300.63231013,93.5372075472,95.3685480145"
54,0.341333,3,"282.70447962,94.4985488416,102.915480469"
55,0.0443333,3,"312.770464322,105.652149401,106.141248885"
56,0.333333,3,"307.989824943,98.3979448123,95.9091010371"
57,0.559,3,"282.677708872,107.405043253,95.5196295324"
58,0.341667,3,"346.603206878,110.12473727,98.0900530882"
59,0.291,3,"317.088285889,102.380272294,108.081757157"
60,0.317667,3,"336.845427006,102.898674468,115.081617609"
61,0.309333,3,"319.522384029,121.218085369,119.225002641"
62,0.336667,3,"328.926108813,127.242042342,107.809170804"
63,0.331333,3,"351.488145682,120.623168109,108.509085574"
64,0.270667,3,"350.065264174,110.426252146,116.489545588"
65,0.322,3,"409.180122646,121.62783448,120.220318682"
66,0.292333,3,"371.048829896,120.230905483,119.711277491"
67,0.0666667,3,"351.100262339,119.655499039,114.60307715"
68,0.253333,3,"331.828574144,113.440060034,122.501784093"
69,0.333333,3,"418.855116803,111.075092496,115.188168005"
70,0.206333,3,"368.130789305,144.161414244,128.429166705"
71,0.116667,3,"417.307516271,132.637349553,123.955641902"
72,0.333333,3,"374.89869562,140.954268076,140.541985425"
73,0.333333,3,"363.904702404,136.126758313,136.862330114"
74,0.0933333,3,"359.161462509,133.78871895,149.778078551"
75,0.611,3,"382.390091547,139.993714791,142.309153869"
76,0.542667,3,"425.533168843,139.171042545,148.201596864"
77,0.029,3,"430.984394794,162.945438226,148.038191779"
78,0.32,3,"406.251441998,146.17769746,127.740374106"
79,0.392,3,"444.535853912,137.942147682,131.011589095"
80,0.004,3,"425.994050043,160.373814844,171.203774"
81,0.325667,3,"428.954976902,144.491108457,139.189992495"
82,0.00966667,3,"484.335921601,156.995065168,148.541729603"
83,0.667,3,"454.925998362,155.336801613,165.905343621"
84,0.854333,3,"432.441257942,147.851767275,155.60604955"
85,0.051,3,"517.375020102,161.223831076,160.658804784"
86,0.00733333,3,"442.233676876,153.237735667,172.217927219"
87,0.333333,3,"525.303141456,175.47574297,163.862975793"
88,0.284,3,"509.978041581,164.937382346,156.157040167"
89,0.875667,3,"540.147369883,154.129027661,158.345805333"
90,0.304667,3,"420.486666118,150.625758301,159.802818314"
91,0.332333,3,"470.839549503,173.269581714,179.506539482"
92,0.299667,3,"577.373796089,156.016765123,166.49521293"
93,0.42,3,"480.414225211,187.582015261,179.667890122"
94,0.328,3,"464.578342644,165.3612676,171.851447457"
95,0.333333,3,"608.052477946,162.938231537,156.04426855"
96,0.00166667,3,"494.210808064,156.486267825,183.470196801"
97,0.334,3,"566.928337674,180.627199204,168.869084029"
98,0.333333,3,"474.272030208,178.76475745,177.298663649"
99,0.62,3,"530.726371522,202.75598795,177.944053341"
