1.2438808586,0.950333
6.64833497146,0.918667
11.9245391134,0.949333
15.9336354849,0.788
24.7465869805,0.615667
26.2383378646,0.651
31.3579844829,0.364333
34.8163136484,0.309667
43.1781319545,0.38
51.4015730377,0.534333
55.2723954436,0.453
63.6802152419,0.333333
66.2875415106,0.375667
71.6890989139,0.255
82.3813095335,0.325
73.1792739142,0.346667
96.3364305325,0.307333
100.76175209,0.388667
103.468522189,0.297333
110.637958062,0.115667
101.315289185,0.109
115.412663081,0.298333
117.941135337,0.0946667
142.223388951,0.617
120.154528726,0.326333
146.377955161,0.421667
146.348736158,0.333333
153.072404678,0.426333
166.024746121,0.333333
152.011636138,0.091
165.387433956,0.399667
172.266535205,0.274667
161.056115981,0.296
179.406934018,0.355667
229.625925261,0.377333
199.146270412,0.0616667
219.688965933,0.333
216.896911057,0.345667
225.424400292,0.247
230.990608481,0.0616667
229.210610279,0.333333
214.914765851,0.478667
248.227082095,0.320333
252.144770717,0.331
229.619718331,0.665333
224.703062592,0.333333
242.213908221,0.375667
282.159559291,0.334667
267.053585112,0.333333
282.08911227,0.0496667
299.872390143,0.333333
287.941619026,0.195667
301.173810395,0.333333
303.010731998,0.300333
283.812672502,0.00933333
300.368491659,0.295667
304.379804293,0.344333
352.796257432,0.333333
291.800531756,0.333333
328.175788331,0.333333
302.073285302,0.335
332.275233081,0.333333
383.52528549,0.333333
314.480543707,0.316
354.187019722,0.228
321.48726332,0.333333
384.511762818,0.35
386.959352896,0.333333
390.319714346,0.333333
407.809706996,0.72
346.076459577,0.586
391.142083468,0.441667
370.712467504,0.055
423.778394853,0.596667
379.53516878,0.333333
419.609683694,0.334333
383.69707819,0.0
403.407266312,0.12
394.609779226,0.002
486.15981477,0.624667
448.135899133,0.0126667
433.209029573,0.307667
504.388709556,0.298
443.365425105,0.179
505.91430268,0.504333
431.67836357,0.582667
462.973946372,0.334667
515.508219886,0.689333
469.385301507,0.333333
518.297298578,0.07
489.394538687,0.431
504.294687027,0.333333
459.986097145,0.340667
458.617060623,0.344333
583.133253169,0.367333
429.410771207,0.539333
444.656905538,0.665
542.747458951,0.333333
580.722049867,0.333333
547.637411786,0.302
1.2438808586,0.950333
6.64833497146,0.918667
11.9245391134,0.949333
15.9336354849,0.788
24.7465869805,0.615667
26.2383378646,0.651
31.3579844829,0.364333
34.8163136484,0.309667
43.1781319545,0.38
51.4015730377,0.534333
55.2723954436,0.453
63.6802152419,0.333333
66.2875415106,0.375667
71.6890989139,0.255
82.3813095335,0.325
73.1792739142,0.346667
96.3364305325,0.307333
100.76175209,0.388667
103.468522189,0.297333
110.637958062,0.115667
101.315289185,0.109
115.412663081,0.298333
117.941135337,0.0946667
142.223388951,0.617
120.154528726,0.326333
146.377955161,0.421667
146.348736158,0.333333
153.072404678,0.426333
166.024746121,0.333333
152.011636138,0.091
165.387433956,0.399667
172.266535205,0.274667
161.056115981,0.296
179.406934018,0.355667
229.625925261,0.377333
199.146270412,0.0616667
219.688965933,0.333
216.896911057,0.345667
225.424400292,0.247
230.990608481,0.0616667
229.210610279,0.333333
214.914765851,0.478667
248.227082095,0.320333
252.144770717,0.331
229.619718331,0.665333
224.703062592,0.333333
242.213908221,0.375667
282.159559291,0.334667
267.053585112,0.333333
282.08911227,0.0496667
299.872390143,0.333333
287.941619026,0.195667
301.173810395,0.333333
303.010731998,0.300333
283.812672502,0.00933333
300.368491659,0.295667
304.379804293,0.344333
352.796257432,0.333333
291.800531756,0.333333
328.175788331,0.333333
302.073285302,0.335
332.275233081,0.333333
383.52528549,0.333333
314.480543707,0.316
354.187019722,0.228
321.48726332,0.333333
384.511762818,0.35
386.959352896,0.333333
390.319714346,0.333333
407.809706996,0.72
346.076459577,0.586
391.142083468,0.441667
370.712467504,0.055
423.778394853,0.596667
379.53516878,0.333333
419.609683694,0.334333
383.69707819,0.0
403.407266312,0.12
394.609779226,0.002
486.15981477,0.624667
448.135899133,0.0126667
433.209029573,0.307667
504.388709556,0.298
443.365425105,0.179
505.91430268,0.504333
431.67836357,0.582667
462.973946372,0.334667
515.508219886,0.689333
469.385301507,0.333333
518.297298578,0.07
489.394538687,0.431
504.294687027,0.333333
459.986097145,0.340667
458.617060623,0.344333
583.133253169,0.367333
429.410771207,0.539333
444.656905538,0.665
542.747458951,0.333333
580.722049867,0.333333
547.637411786,0.302
