1.04393882767, 0.948333
28.675988738, 0.324333
30.2356577895, 0.395333
37.489927744, 0.335
45.3479876321, 0.320333
47.3160506525, 0.334667
62.1518359399, 0.477
70.6211693957, 0.333333
83.9640469782, 0.666667
81.7321287898, 0.0663333
100.528683232, 0.394
109.545519073, 0.333333
117.513182577, 0.0796667
145.973078577, 0.571333
148.053343936, 0.317333
145.467591482, 0.263333
163.272919048, 0.245333
190.379058232, 0.127667
189.384148736, 0.334333
178.612231719, 0.299
225.544610259, 0.505333
200.802281073, 0.528333
179.365405007, 0.054
211.970846851, 0.304
207.7073227, 0.333333
239.733286235, 0.809
245.868320438, 0.162
249.940597487, 0.343333
269.557807348, 0.294333
278.043907513, 0.333333
280.682481685, 0.449667
243.36672066, 0.217
367.180117278, 0.333333
323.201899651, 0.343667
331.559098056, 0.340667
369.20262422, 0.378
327.59463763, 0.333333
348.018690207, 0.207
408.539052075, 0.329
417.834648045, 0.333333
443.385047578, 0.495333
428.513333788, 0.299667
405.325526536, 0.333333
433.50247564, 0.255667
425.843010358, 0.333333
458.724106658, 0.41
436.207514897, 0.359
457.22733625, 0.43
436.36266469, 0.333333
443.168144432, 0.335667
424.424309456, 0.327
400.997090664, 0.380333
460.308192433, 0.00266667
514.653172092, 0.305333
515.77689094, 0.108333
594.006890216, 0.436667
500.127448103, 0.333333
595.644326081, 0.354333
532.300654482, 0.366333
514.614234047, 0.333333
601.967495594, 0.272333
1.04393882767, 0.948333
1.2438808586,0.950333
1.2438808586,0.950333
6.64833497146,0.918667
6.64833497146,0.918667
11.9245391134,0.949333
11.9245391134,0.949333
15.9336354849,0.788
15.9336354849,0.788
28.675988738, 0.324333
30.2356577895, 0.395333
37.489927744, 0.335
45.3479876321, 0.320333
47.3160506525, 0.334667
51.4015730377,0.534333
51.4015730377,0.534333
55.2723954436,0.453
55.2723954436,0.453
62.1518359399, 0.477
70.6211693957, 0.333333
83.9640469782, 0.666667
81.7321287898, 0.0663333
82.3813095335,0.325
82.3813095335,0.325
100.528683232, 0.394
100.76175209,0.388667
100.76175209,0.388667
101.315289185,0.109
101.315289185,0.109
103.468522189,0.297333
103.468522189,0.297333
109.545519073, 0.333333
117.513182577, 0.0796667
120.154528726,0.326333
120.154528726,0.326333
145.973078577, 0.571333
148.053343936, 0.317333
142.223388951,0.617
142.223388951,0.617
145.467591482, 0.263333
163.272919048, 0.245333
165.387433956,0.399667
165.387433956,0.399667
166.024746121,0.333333
166.024746121,0.333333
190.379058232, 0.127667
189.384148736, 0.334333
178.612231719, 0.299
225.544610259, 0.505333
229.619718331,0.665333
229.619718331,0.665333
229.625925261,0.377333
229.625925261,0.377333
230.990608481,0.0616667
230.990608481,0.0616667
200.802281073, 0.528333
179.365405007, 0.054
179.406934018,0.355667
179.406934018,0.355667
211.970846851, 0.304
216.896911057,0.345667
216.896911057,0.345667
207.7073227, 0.333333
239.733286235, 0.809
245.868320438, 0.162
249.940597487, 0.343333
252.144770717,0.331
252.144770717,0.331
269.557807348, 0.294333
314.480543707,0.316
314.480543707,0.316
278.043907513, 0.333333
280.682481685, 0.449667
283.812672502,0.00933333
283.812672502,0.00933333
287.941619026,0.195667
287.941619026,0.195667
302.073285302,0.335
302.073285302,0.335
303.010731998,0.300333
303.010731998,0.300333
304.379804293,0.344333
304.379804293,0.344333
267.053585112,0.333333
267.053585112,0.333333
243.36672066, 0.217
346.076459577,0.586
346.076459577,0.586
367.180117278, 0.333333
323.201899651, 0.343667
331.559098056, 0.340667
332.275233081,0.333333
332.275233081,0.333333
369.20262422, 0.378
383.52528549,0.333333
383.52528549,0.333333
383.69707819,0.0
383.69707819,0.0
327.59463763, 0.333333
348.018690207, 0.207
354.187019722,0.228
354.187019722,0.228
408.539052075, 0.329
417.834648045, 0.333333
443.385047578, 0.495333
444.656905538,0.665
444.656905538,0.665
448.135899133,0.0126667
448.135899133,0.0126667
428.513333788, 0.299667
405.325526536, 0.333333
433.50247564, 0.255667
425.843010358, 0.333333
458.724106658, 0.41
436.207514897, 0.359
457.22733625, 0.43
436.36266469, 0.333333
443.168144432, 0.335667
424.424309456, 0.327
400.997090664, 0.380333
460.308192433, 0.00266667
462.973946372,0.334667
462.973946372,0.334667
469.385301507,0.333333
469.385301507,0.333333
514.653172092, 0.305333
515.77689094, 0.108333
594.006890216, 0.436667
500.127448103, 0.333333
504.294687027,0.333333
504.294687027,0.333333
504.388709556,0.298
504.388709556,0.298
505.91430268,0.504333
505.91430268,0.504333
595.644326081, 0.354333
532.300654482, 0.366333
514.614234047, 0.333333
601.967495594, 0.272333
