0,0.879333,3,"0.560121117924,0.59280662984,0.562979431228"
1,0.826333,3,"0.708014880667,0.694508256774,0.719610091441"
2,0.942667,3,"0.925261016154,0.921520749066,0.839379091759"
3,0.937667,3,"1.15598054308,1.110645828,1.15340230402"
4,0.952,3,"1.43112637979,1.23174952254,1.39696052349"
5,0.952667,3,"1.5899255025,1.71916565458,1.40811806484"
6,0.937667,3,"1.85745903347,1.85435309586,1.74833433324"
7,0.953667,3,"2.07548654681,1.92500092093,2.06374424322"
8,0.938333,3,"2.6498698102,2.27973141291,2.29542467142"
9,0.953,3,"2.47860604965,2.12375846317,2.43495311456"
10,0.954333,3,"2.67957738038,3.2095641909,2.96147519957"
11,0.655,3,"2.95194403579,2.95851651637,3.30928133393"
12,0.943333,3,"2.71493805064,3.5576292928,3.03454721199"
13,0.713667,3,"3.45717243594,3.4616435315,3.70454312558"
14,0.933667,3,"3.12356077486,3.63470799325,3.85728482693"
15,0.951,3,"3.23522728755,4.04565970255,4.09233652989"
16,0.897333,3,"4.3295781312,4.39001975589,4.85299709154"
17,0.868,3,"4.38087906122,4.46647723743,4.92954257287"
18,0.874,3,"4.55071269221,4.65741732352,4.60430125107"
19,0.918333,3,"4.84946278925,5.15560174054,4.88895936697"
20,0.918667,3,"5.18589738971,5.05189132152,4.69033285823"
21,0.929667,3,"5.16333595852,5.40197819086,5.34612936995"
22,0.944667,3,"5.2652448316,5.8477824523,5.64609887923"
23,0.924667,3,"5.56041868483,6.24465624499,6.36250435407"
24,0.946,3,"6.08657314389,5.65922142521,6.13531744322"
25,0.862667,3,"6.21393537334,5.84882519925,7.12153792214"
26,0.906,3,"6.23333259923,6.08311535048,6.9461050009"
27,0.926,3,"6.66365222532,6.1108527095,7.41607351009"
28,0.764333,3,"6.98078522592,6.75782839837,6.56737014015"
29,0.863,3,"7.79779250831,6.42356547205,8.54518400096"
30,0.678667,3,"7.48646164599,6.98009822948,7.05529057963"
31,0.827,3,"8.55311394402,7.98520595402,8.1460787992"
32,0.783667,3,"8.00890702385,7.81664681107,7.43214294847"
33,0.705667,3,"8.15545753929,9.02677941019,7.95604250945"
34,0.862,3,"8.5126055062,7.91073999568,8.67103095635"
35,0.929,3,"7.61966651476,9.7802676372,9.74080012669"
36,0.655667,3,"9.02300455092,8.3642747554,8.4760976759"
37,0.374,3,"10.1280632644,10.0833383283,9.23591083489"
38,0.906,3,"9.98136409215,9.78461099383,9.59482265881"
39,0.938333,3,"9.53950313726,10.6783005635,9.15994269969"
40,0.720333,3,"8.52581765178,8.58450198813,9.32977727942"
41,0.612,3,"10.7417170981,10.1398867277,10.7458642599"
42,0.405667,3,"12.6437194016,10.7351800428,10.4841683383"
43,0.645333,3,"9.85078323113,11.3998717132,10.6076275954"
44,0.691,3,"11.4088271923,10.3935858025,9.86630257689"
45,0.928333,3,"10.0791851902,10.5125264583,9.71796470241"
46,0.902667,3,"14.3571043016,12.1429787696,11.414365435"
47,0.715667,3,"10.0614918402,11.1669238221,11.8762011124"
48,0.291667,3,"10.5482354398,11.304352533,13.281399828"
49,0.31,3,"10.7536187986,13.6335040177,13.3691937792"
50,0.946,3,"12.5156086329,12.6435922757,11.4977896856"
51,0.590333,3,"14.1812664236,11.8079112759,12.8277209922"
52,0.439,3,"13.9004499695,11.8455245059,13.8042282256"
53,0.931,3,"12.3685620369,14.3526156138,11.685741572"
54,0.356333,3,"14.0536006464,13.0974193418,14.5006879631"
55,0.668667,3,"13.8948535306,15.2973838965,14.4344485926"
56,0.456,3,"14.6849268598,14.2088907895,14.0769835076"
57,0.663333,3,"13.7917220258,14.7917258975,12.9702507882"
58,0.675,3,"15.2799017247,14.8610213277,12.7369557562"
59,0.607,3,"16.4864581524,14.0527414316,12.892975352"
60,0.884333,3,"15.2820180524,14.6487960579,14.7229097848"
61,0.471,3,"14.6590291452,14.5103112673,15.0275789111"
62,0.675333,3,"16.7416880237,15.2778667217,14.4637878113"
63,0.601333,3,"13.6949018928,16.9584652935,12.4432019576"
