0,0.944333,3,"0.65539281789,0.648598040152,0.377852823783"
1,0.896333,3,"0.709148849359,0.810277393727,0.487676638699"
2,0.936667,3,"0.800191429711,0.860639065218,0.610081725502"
3,0.904,3,"1.03332043934,1.00497697672,0.781411960269"
4,0.933333,3,"1.23282366771,1.02792513936,0.932695036548"
5,0.931667,3,"1.20851534269,1.377897036,0.958024702355"
6,0.935333,3,"1.38825398868,1.43843280116,1.3588871043"
7,0.946333,3,"1.45132721137,1.55697028809,1.28923510519"
8,0.941667,3,"1.70003328178,1.69809241048,1.55580202015"
9,0.935,3,"1.89937054025,1.83042927408,1.582233855"
10,0.948,3,"2.2657895547,1.92313288699,2.06203112522"
11,0.948,3,"2.11973465487,2.22507168592,1.95630865759"
12,0.944333,3,"2.08598016842,2.50389946584,2.11116044087"
13,0.939333,3,"2.43756579722,2.56838209184,2.1673065079"
14,0.946667,3,"2.57890465681,2.4783160941,2.53363443229"
15,0.945333,3,"2.72350508245,2.56226021541,2.77434806879"
16,0.948,3,"3.12432016092,3.21340587978,2.46371031505"
17,0.948,3,"3.1850744185,2.92771579096,2.7973893448"
18,0.948333,3,"3.39762521522,2.90367288692,3.37490615997"
19,0.947667,3,"3.41714897181,3.35402426609,3.15194229108"
20,0.922333,3,"3.71426985441,3.72945091036,3.12455305669"
21,0.947333,3,"4.22523845148,3.44418662065,3.76947932221"
22,0.948667,3,"4.07600778398,4.14449574591,3.74477791594"
23,0.945,3,"3.81673344222,4.04951465209,3.91669408695"
24,0.937,3,"4.28264001042,3.9106356725,4.0926955129"
25,0.938333,3,"4.07348451219,4.43280037757,3.84558411681"
26,0.922,3,"4.781204878,4.53586883736,3.88066226932"
27,0.932,3,"4.54396860753,5.0029544238,4.09132935017"
28,0.949,3,"4.77746530912,4.69139973434,4.98814850286"
29,0.913333,3,"4.98356305872,4.70240102232,4.40121710106"
30,0.9,3,"4.76080875731,4.8994240035,4.87427509899"
31,0.934333,3,"5.48426285266,5.66773607214,5.10825910001"
32,0.948667,3,"5.43676718408,5.36259253797,4.87787685487"
33,0.724333,3,"6.14313184999,5.82892453365,4.96959204393"
34,0.879333,3,"5.98119547676,6.25019121567,6.09645912097"
35,0.730333,3,"5.60965162958,5.46256656556,6.4009799338"
36,0.939667,3,"6.89187018791,5.46188325006,6.69039926757"
37,0.938667,3,"6.22478835972,6.69982469831,6.20889746198"
38,0.701,3,"6.64514275612,5.80464069024,6.38876741335"
39,0.742667,3,"6.88277549563,6.88788560397,6.82756323913"
40,0.838333,3,"6.54500377152,6.13409684468,7.50855303888"
41,0.840333,3,"6.10906033273,7.11396331775,6.94835673306"
42,0.938667,3,"7.56514900795,6.74584661116,7.59526982109"
43,0.884667,3,"7.70660545022,7.51340718138,7.00740582817"
44,0.913667,3,"6.34424349315,6.38226886517,7.75921427378"
45,0.777667,3,"6.68934051207,7.46669940374,6.72820641875"
46,0.917667,3,"7.94567290065,8.00620349202,8.08979717242"
47,0.749,3,"8.11306570379,7.31399072258,8.73364640933"
48,0.8,3,"7.5433790836,8.97420652776,6.94277094785"
49,0.623667,3,"9.27691102631,8.68962655352,7.95867746016"
50,0.521,3,"9.05768896178,8.06574265541,8.35831458963"
51,0.824,3,"9.0042961241,7.37444114372,9.28709466825"
52,0.730667,3,"8.39123752043,7.99498514049,8.09448125101"
53,0.6,3,"8.14658757036,9.62562250832,8.59530162503"
54,0.546333,3,"9.60266165897,9.27005726643,10.4906760979"
55,0.66,3,"7.85584572954,9.32693436263,9.02173217471"
56,0.891333,3,"10.013562476,9.46456391602,9.49411787614"
57,0.620333,3,"8.08093699985,9.5938937678,9.47154754935"
58,0.610333,3,"9.20839865231,8.97144494075,9.9706266538"
59,0.663667,3,"10.3926532164,9.88278866071,9.08583260373"
60,0.715,3,"9.23869276649,9.47933909897,10.5728200088"
61,0.681667,3,"9.8264927563,10.8501322892,9.54554439968"
62,0.84,3,"9.92019522801,10.4647480612,9.43002450857"
63,0.650667,3,"10.4278598405,10.6419056674,10.6725748119"
64,0.620333,3,"10.7375063518,10.7858764377,10.4585344751"
65,0.483667,3,"9.91805579463,9.12899981249,10.7624714013"
66,0.582667,3,"11.4305588732,10.8033801751,9.15881089968"
67,0.854333,3,"10.5430746734,11.7541422902,10.812430722"
68,0.844333,3,"11.0855219889,10.2449710849,11.4840580604"
69,0.666667,3,"12.9345310839,10.0373981286,11.6917622049"
70,0.917,3,"10.6531675701,13.6510472687,10.9176075815"
71,0.655667,3,"12.0900957514,11.9490906102,12.4881768038"
72,0.811667,3,"12.5128405771,11.3471055628,12.5454534404"
73,0.675,3,"12.973911387,12.6298913235,10.8092281392"
74,0.486333,3,"10.5945574925,13.6872868944,11.5891127208"
75,0.576,3,"12.14794876,13.367340774,10.8152531506"
76,0.901333,3,"13.6555022208,13.050626445,12.0901023777"
77,0.659667,3,"14.9228055064,12.7577202247,11.3244020648"
78,0.639667,3,"13.1745085379,13.6710229425,12.3250995522"
79,0.439,3,"14.9127686263,12.8386919088,12.7879576126"
80,0.501,3,"13.7110309422,12.2831939725,13.9326752945"
81,0.822,3,"14.7195501707,14.1221953966,11.2640801732"
82,0.372,3,"14.3150051883,12.0555482046,11.7797213215"
83,0.481,3,"12.1438998424,14.2680415499,13.8393588782"
84,0.325667,3,"13.9590172985,11.7082604496,14.33414035"
85,0.422333,3,"11.252484793,14.0612444323,13.2240805807"
86,0.402,3,"14.9056708581,13.6115919513,16.3241900369"
87,0.515667,3,"13.7961944259,13.4325564984,13.0949516573"
88,0.492333,3,"15.8045969938,13.452615724,15.343526678"
89,0.668333,3,"12.5912299099,13.6224540172,13.964777803"
90,0.796333,3,"15.2995230648,15.0296697218,14.3091569796"
91,0.397667,3,"15.8435825775,13.9495834405,16.1960205943"
92,0.659667,3,"14.8706883288,15.2672897224,15.6881610293"
93,0.648,3,"14.3785803589,16.219511927,16.4671928474"
94,0.558667,3,"15.9553456566,15.1600490343,13.5845556673"
95,0.304,3,"17.2917823863,14.3376738179,14.5077693226"
96,0.553667,3,"16.1358976671,16.3076319674,15.9479326744"
97,0.832,3,"16.3585806164,14.8395104145,13.7012041515"
98,0.442,3,"15.0195517357,15.5511267618,15.4575696881"
99,0.381,3,"15.8880315087,13.316113218,15.5633352219"
